"participant_id","list_number","verb","verb_type","sentence_pair_id","sentence_1","sentence_2","same_sense","dissimilarity","response_time_ms"
"4e89418c-8333-4510-916b-61bcfec75a28",9,"pull","manner","pair040","The scandal pulled the reporters.","The advertisement pulled the customers.",1,100,6093
"4e89418c-8333-4510-916b-61bcfec75a28",9,"cover","result","pair032","The snow covered the footprints.","The insurance covered the damage.",0,100,5522
"4e89418c-8333-4510-916b-61bcfec75a28",9,"kill","result","pair038","The couple killed the evening.","The traveler killed the afternoon.",1,60,6629
"4e89418c-8333-4510-916b-61bcfec75a28",9,"shoot","manner","pair047","The robber shot the victim.","The hunter shot the deer.",1,64,6838
"4e89418c-8333-4510-916b-61bcfec75a28",9,"push","manner","pair046","The politician pushed the policy.","The company pushed the product.",1,41,7116
"4e89418c-8333-4510-916b-61bcfec75a28",9,"clear","result","pair034","The bookkeeper cleared the payment.","The waiter cleared the table.",0,100,4001
"4e89418c-8333-4510-916b-61bcfec75a28",9,"open","result","pair027","The consultant opened the discussion.","The chairperson opened the meeting.",1,89,8785
"4e89418c-8333-4510-916b-61bcfec75a28",9,"kill","result","pair041","The team killed the rivals.","The criminal killed the victim.",0,52,7655
"4e89418c-8333-4510-916b-61bcfec75a28",9,"hit","manner","pair029","The hurricane hit the coastline.","The solution hit the inventor.",0,100,8178
"4e89418c-8333-4510-916b-61bcfec75a28",9,"close","result","pair036","The author closed the chapter.","The chauffeur closed the door.",1,100,4318
"4e89418c-8333-4510-916b-61bcfec75a28",9,"kill","result","pair039","The traveler killed the afternoon.","The joke killed the evening.",0,100,5036
"4e89418c-8333-4510-916b-61bcfec75a28",9,"cover","result","pair045","The writer covered the election.","The snow covered the footprints.",0,100,6138
"4e89418c-8333-4510-916b-61bcfec75a28",9,"fill","result","pair030","The love filled the void.","The farmer filled the bucket.",0,77,4859
"4e89418c-8333-4510-916b-61bcfec75a28",9,"break","result","pair031","The company broke the law.","The journalist broke the story.",0,100,3731
"4e89418c-8333-4510-916b-61bcfec75a28",9,"hit","manner","pair035","The investor hit the goal.","The hurricane hit the coastline.",1,100,3369
"4e89418c-8333-4510-916b-61bcfec75a28",9,"fold","result","pair043","The manager folded the project.","The founder folded the company.",1,10,6665
"4e89418c-8333-4510-916b-61bcfec75a28",9,"bump","manner","pair033","The teacher bumped the deadline.","The gardener bumped the statue.",1,100,4699
"4e89418c-8333-4510-916b-61bcfec75a28",9,"push","manner","pair044","The artwork pushed the boundaries.","The pilot pushed the button.",0,100,3477
"6233f93e-4fc1-432b-9d87-4bc7ef22b762",5,"clear","result","pair011","The waiter cleared the table.","The worker cleared the rubble.",1,5,6095
"6233f93e-4fc1-432b-9d87-4bc7ef22b762",5,"open","result","pair016","The chairperson opened the meeting.","The farmer opened the gate.",0,100,3746
"6233f93e-4fc1-432b-9d87-4bc7ef22b762",5,"pull","manner","pair014","The advertisement pulled the customers.","The worker pulled the lever.",0,100,4686
"6233f93e-4fc1-432b-9d87-4bc7ef22b762",5,"break","result","pair012","The president broke the promise.","The company broke the law.",1,6,6786
"6233f93e-4fc1-432b-9d87-4bc7ef22b762",5,"shoot","manner","pair001","The director shot the scene.","The athlete shot the ball.",0,100,3581
"6233f93e-4fc1-432b-9d87-4bc7ef22b762",5,"hit","manner","pair009","The traveler hit the delay.","The hurricane hit the coastline.",1,100,3019
"6233f93e-4fc1-432b-9d87-4bc7ef22b762",5,"clear","result","pair005","The horse cleared the jump.","The worker cleared the rubble.",0,100,3470
"6233f93e-4fc1-432b-9d87-4bc7ef22b762",5,"bump","manner","pair007","The dean bumped the meeting.","The gardener bumped the statue.",1,100,3774
"6233f93e-4fc1-432b-9d87-4bc7ef22b762",5,"kill","result","pair003","The business killed the competition.","The mistake killed the proposal.",0,40,7975
"6233f93e-4fc1-432b-9d87-4bc7ef22b762",5,"shoot","manner","pair002","The hunter shot the deer.","The technician shot the fireworks.",0,100,4549
"6233f93e-4fc1-432b-9d87-4bc7ef22b762",5,"kill","result","pair015","The couple killed the evening.","The joke killed the evening.",0,100,5823
"6233f93e-4fc1-432b-9d87-4bc7ef22b762",5,"pull","manner","pair004","The business pulled the service.","The climber pulled the rope.",0,100,4305
"6233f93e-4fc1-432b-9d87-4bc7ef22b762",5,"cover","result","pair023","The channel covered the story.","The snow covered the footprints.",0,100,11491
"6233f93e-4fc1-432b-9d87-4bc7ef22b762",5,"kill","result","pair022","The mistake killed the proposal.","The cat killed the mouse.",1,100,2900
"6233f93e-4fc1-432b-9d87-4bc7ef22b762",5,"push","manner","pair019","The pilot pushed the button.","The shopper pushed the cart.",1,100,4013
"6233f93e-4fc1-432b-9d87-4bc7ef22b762",5,"fold","result","pair006","The manager folded the project.","The chef folded the eggs.",0,100,2716
"6233f93e-4fc1-432b-9d87-4bc7ef22b762",5,"hit","manner","pair010","The solution hit the inventor.","The idea hit the researcher.",1,0,4618
"6233f93e-4fc1-432b-9d87-4bc7ef22b762",5,"push","manner","pair018","The politician pushed the policy.","The shopper pushed the cart.",0,100,2871
"6233f93e-4fc1-432b-9d87-4bc7ef22b762",5,"close","result","pair013","The lawyer closed the case.","The author closed the chapter.",0,53,3552
"6233f93e-4fc1-432b-9d87-4bc7ef22b762",5,"break","result","pair020","The doctor broke the news.","The burglar broke the window.",0,100,2747
"6233f93e-4fc1-432b-9d87-4bc7ef22b762",5,"fill","result","pair008","The donations filled the need.","The farmer filled the bucket.",0,100,4373
"6233f93e-4fc1-432b-9d87-4bc7ef22b762",5,"hit","manner","pair021","The investor hit the goal.","The batter hit the ball.",0,100,2861
"6233f93e-4fc1-432b-9d87-4bc7ef22b762",5,"fold","result","pair017","The baker folded the flour.","The chef folded the eggs.",1,0,3922
"93ebf065-2a4d-4cd8-b0a6-167ff1bc9417",14,"break","result","pair166","The president broke the promise.","The doctor broke the news.",0,71,9318
"93ebf065-2a4d-4cd8-b0a6-167ff1bc9417",14,"fill","result","pair158","The donations filled the need.","The waiter filled the glass.",0,72,8622
"93ebf065-2a4d-4cd8-b0a6-167ff1bc9417",14,"hit","manner","pair151","The arrow hit the target.","The hurricane hit the coastline.",1,31,6372
"93ebf065-2a4d-4cd8-b0a6-167ff1bc9417",14,"cover","result","pair165","The channel covered the story.","The nurse covered the wound.",0,68,6720
"93ebf065-2a4d-4cd8-b0a6-167ff1bc9417",14,"bump","manner","pair161","The dean bumped the meeting.","The ball bumped the couch.",0,57,9085
"93ebf065-2a4d-4cd8-b0a6-167ff1bc9417",14,"close","result","pair153","The lawyer closed the case.","The presenter closed the speech.",0,17,7202
"93ebf065-2a4d-4cd8-b0a6-167ff1bc9417",14,"break","result","pair152","The doctor broke the news.","The guest broke the plate.",0,69,4855
"93ebf065-2a4d-4cd8-b0a6-167ff1bc9417",14,"pull","manner","pair168","The business pulled the service.","The worker pulled the lever.",0,36,1959
"93ebf065-2a4d-4cd8-b0a6-167ff1bc9417",14,"kill","result","pair167","The joke killed the evening.","The criminal killed the victim.",1,34,5657
"93ebf065-2a4d-4cd8-b0a6-167ff1bc9417",14,"shoot","manner","pair164","The athlete shot the ball.","The technician shot the fireworks.",1,55,5193
"93ebf065-2a4d-4cd8-b0a6-167ff1bc9417",14,"fold","result","pair154","The founder folded the company.","The cleaner folded the clothes.",0,38,2915
"93ebf065-2a4d-4cd8-b0a6-167ff1bc9417",14,"shoot","manner","pair160","The director shot the scene.","The technician shot the fireworks.",0,66,5908
"93ebf065-2a4d-4cd8-b0a6-167ff1bc9417",14,"kill","result","pair156","The couple killed the evening.","The criminal killed the victim.",0,77,5724
"93ebf065-2a4d-4cd8-b0a6-167ff1bc9417",14,"push","manner","pair162","The company pushed the product.","The artwork pushed the boundaries.",0,22,8379
"93ebf065-2a4d-4cd8-b0a6-167ff1bc9417",14,"clear","result","pair149","The hiker cleared the obstacle.","The bookkeeper cleared the payment.",0,61,8784
"93ebf065-2a4d-4cd8-b0a6-167ff1bc9417",14,"hit","manner","pair157","The traveler hit the delay.","The solution hit the inventor.",0,40,3136
"93ebf065-2a4d-4cd8-b0a6-167ff1bc9417",14,"open","result","pair155","The teacher opened the window.","The farmer opened the gate.",1,36,10570
"93ebf065-2a4d-4cd8-b0a6-167ff1bc9417",14,"pull","manner","pair150","The climber pulled the rope.","The worker pulled the lever.",1,30,2769
"93ebf065-2a4d-4cd8-b0a6-167ff1bc9417",14,"smear","manner","pair169","The journalist smeared the business.","The article smeared the celebrity.",1,73,3214
"93ebf065-2a4d-4cd8-b0a6-167ff1bc9417",14,"kill","result","pair163","The business killed the competition.","The joke killed the evening.",0,65,3262
"93ebf065-2a4d-4cd8-b0a6-167ff1bc9417",14,"hit","manner","pair159","The solution hit the inventor.","The child hit the pillow.",1,55,8631
"16e151f3-a85c-4cbb-b93b-ee6afa67ddc3",19,"kill","result","pair039","The traveler killed the afternoon.","The joke killed the evening.",0,55,6436
"16e151f3-a85c-4cbb-b93b-ee6afa67ddc3",19,"cover","result","pair045","The writer covered the election.","The snow covered the footprints.",0,68,6573
"16e151f3-a85c-4cbb-b93b-ee6afa67ddc3",19,"fill","result","pair030","The love filled the void.","The farmer filled the bucket.",0,78,4637
"16e151f3-a85c-4cbb-b93b-ee6afa67ddc3",19,"fold","result","pair042","The cleaner folded the clothes.","The baker folded the flour.",0,81,5702
"16e151f3-a85c-4cbb-b93b-ee6afa67ddc3",19,"clear","result","pair026","The horse cleared the jump.","The hiker cleared the obstacle.",1,82,4628
"16e151f3-a85c-4cbb-b93b-ee6afa67ddc3",19,"cover","result","pair032","The snow covered the footprints.","The insurance covered the damage.",0,80,4246
"16e151f3-a85c-4cbb-b93b-ee6afa67ddc3",19,"bump","manner","pair028","The gardener bumped the statue.","The ball bumped the couch.",0,85,5212
"16e151f3-a85c-4cbb-b93b-ee6afa67ddc3",19,"smear","manner","pair024","The baker smeared the frosting.","The artist smeared the paint.",1,73,7821
"16e151f3-a85c-4cbb-b93b-ee6afa67ddc3",19,"push","manner","pair046","The politician pushed the policy.","The company pushed the product.",1,72,5516
"16e151f3-a85c-4cbb-b93b-ee6afa67ddc3",19,"bump","manner","pair033","The teacher bumped the deadline.","The gardener bumped the statue.",1,73,3695
"16e151f3-a85c-4cbb-b93b-ee6afa67ddc3",19,"pull","manner","pair040","The scandal pulled the reporters.","The advertisement pulled the customers.",1,85,8548
"16e151f3-a85c-4cbb-b93b-ee6afa67ddc3",19,"hit","manner","pair029","The hurricane hit the coastline.","The solution hit the inventor.",0,79,4477
"16e151f3-a85c-4cbb-b93b-ee6afa67ddc3",19,"break","result","pair031","The company broke the law.","The journalist broke the story.",0,83,4981
"16e151f3-a85c-4cbb-b93b-ee6afa67ddc3",19,"fill","result","pair025","The secretary filled the schedule.","The waiter filled the glass.",1,89,4299
"16e151f3-a85c-4cbb-b93b-ee6afa67ddc3",19,"shoot","manner","pair047","The robber shot the victim.","The hunter shot the deer.",1,47,5815
"16e151f3-a85c-4cbb-b93b-ee6afa67ddc3",19,"open","result","pair027","The consultant opened the discussion.","The chairperson opened the meeting.",1,76,5126
"16e151f3-a85c-4cbb-b93b-ee6afa67ddc3",19,"fold","result","pair043","The manager folded the project.","The founder folded the company.",1,86,3948
"16e151f3-a85c-4cbb-b93b-ee6afa67ddc3",19,"hit","manner","pair035","The investor hit the goal.","The hurricane hit the coastline.",1,85,4047
"16e151f3-a85c-4cbb-b93b-ee6afa67ddc3",19,"clear","result","pair034","The bookkeeper cleared the payment.","The waiter cleared the table.",0,82,4118
"16e151f3-a85c-4cbb-b93b-ee6afa67ddc3",19,"push","manner","pair044","The artwork pushed the boundaries.","The pilot pushed the button.",0,82,4085
"16e151f3-a85c-4cbb-b93b-ee6afa67ddc3",19,"kill","result","pair038","The couple killed the evening.","The traveler killed the afternoon.",1,84,4415
"16e151f3-a85c-4cbb-b93b-ee6afa67ddc3",19,"kill","result","pair041","The team killed the rivals.","The criminal killed the victim.",0,89,3531
"16e151f3-a85c-4cbb-b93b-ee6afa67ddc3",19,"close","result","pair036","The author closed the chapter.","The chauffeur closed the door.",1,86,6372
"16e151f3-a85c-4cbb-b93b-ee6afa67ddc3",19,"close","result","pair037","The executive closed the deal.","The author closed the chapter.",0,85,4695
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"kill","result","pair195","The team killed the rivals.","The cat killed the mouse.",0,100,4000
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"hit","manner","pair206","The hurricane hit the coastline.","The idea hit the researcher.",0,100,5160
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"cover","result","pair205","The writer covered the election.","The nurse covered the wound.",0,100,3924
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"hit","manner","pair203","The investor hit the goal.","The solution hit the inventor.",0,100,3465
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"break","result","pair209","The company broke the law.","The burglar broke the window.",0,100,3555
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"clear","result","pair202","The horse cleared the jump.","The bookkeeper cleared the payment.",0,100,3595
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"fill","result","pair218","The love filled the void.","The waiter filled the glass.",0,100,3542
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"shoot","manner","pair216","The director shot the scene.","The photographer shot the wedding.",1,100,4271
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"fold","result","pair198","The cleaner folded the clothes.","The chef folded the eggs.",0,100,3048
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"pull","manner","pair214","The scandal pulled the reporters.","The climber pulled the rope.",0,100,5197
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"kill","result","pair212","The traveler killed the afternoon.","The criminal killed the victim.",0,99,3616
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"open","result","pair210","The consultant opened the discussion.","The teacher opened the window.",0,100,4796
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"kill","result","pair194","The couple killed the evening.","The business killed the competition.",0,100,3196
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"bump","manner","pair201","The gardener bumped the statue.","The driver bumped the curb.",0,100,4789
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"close","result","pair197","The executive closed the deal.","The presenter closed the speech.",0,100,2920
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"pull","manner","pair204","The business pulled the service.","The regulators pulled the product.",1,100,2927
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"shoot","manner","pair200","The robber shot the victim.","The athlete shot the ball.",0,100,4073
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"fill","result","pair196","The farmer filled the bucket.","The waiter filled the glass.",1,0,7507
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"close","result","pair207","The presenter closed the speech.","The baker closed the oven.",1,100,3488
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"fold","result","pair213","The manager folded the project.","The cleaner folded the clothes.",0,100,3223
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"clear","result","pair215","The bookkeeper cleared the payment.","The worker cleared the rubble.",0,100,4565
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"push","manner","pair199","The artwork pushed the boundaries.","The shopper pushed the cart.",0,100,3830
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"bump","manner","pair217","The teacher bumped the deadline.","The ball bumped the couch.",0,100,3887
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"cover","result","pair211","The nurse covered the wound.","The policy covered the accident.",0,100,3081
"ef055ffd-a1d8-40a5-8f3d-12124095edf3",18,"push","manner","pair208","The politician pushed the policy.","The artwork pushed the boundaries.",0,100,3453
"da4d7749-4b36-44c7-abc8-e02c61155caf",13,"close","result","pair075","The lawyer closed the case.","The baker closed the oven.",0,92,10201
"da4d7749-4b36-44c7-abc8-e02c61155caf",13,"bump","manner","pair079","The dean bumped the meeting.","The driver bumped the curb.",0,89,12779
"da4d7749-4b36-44c7-abc8-e02c61155caf",13,"break","result","pair069","The president broke the promise.","The journalist broke the story.",0,4,13018
"da4d7749-4b36-44c7-abc8-e02c61155caf",13,"shoot","manner","pair080","The photographer shot the wedding.","The robber shot the victim.",0,94,11930
"da4d7749-4b36-44c7-abc8-e02c61155caf",13,"push","manner","pair067","The company pushed the product.","The athlete pushed the limit.",0,75,18892
"da4d7749-4b36-44c7-abc8-e02c61155caf",13,"smear","manner","pair068","The journalist smeared the business.","The baker smeared the frosting.",0,87,21988
"da4d7749-4b36-44c7-abc8-e02c61155caf",13,"kill","result","pair071","The joke killed the evening.","The cat killed the mouse.",1,97,6110
"da4d7749-4b36-44c7-abc8-e02c61155caf",13,"pull","manner","pair083","The regulators pulled the product.","The scandal pulled the reporters.",0,88,12513
"da4d7749-4b36-44c7-abc8-e02c61155caf",13,"kill","result","pair077","The business killed the competition.","The criminal killed the victim.",0,95,9718
"da4d7749-4b36-44c7-abc8-e02c61155caf",13,"cover","result","pair078","The channel covered the story.","The policy covered the accident.",0,17,19660
"da4d7749-4b36-44c7-abc8-e02c61155caf",13,"hit","manner","pair074","The traveler hit the delay.","The idea hit the researcher.",0,87,43657
"da4d7749-4b36-44c7-abc8-e02c61155caf",13,"fold","result","pair072","The founder folded the company.","The child folded the paper.",0,89,7054
"da4d7749-4b36-44c7-abc8-e02c61155caf",13,"kill","result","pair081","The couple killed the evening.","The cat killed the mouse.",0,93,5426
"da4d7749-4b36-44c7-abc8-e02c61155caf",13,"break","result","pair082","The journalist broke the story.","The burglar broke the window.",0,100,5340
"da4d7749-4b36-44c7-abc8-e02c61155caf",13,"hit","manner","pair076","The solution hit the inventor.","The batter hit the ball.",1,96,8269
"da4d7749-4b36-44c7-abc8-e02c61155caf",13,"fill","result","pair084","The festival filled the weekend.","The secretary filled the schedule.",1,88,9712
"da4d7749-4b36-44c7-abc8-e02c61155caf",13,"clear","result","pair070","The hiker cleared the obstacle.","The officer cleared the request.",0,93,7563
"da4d7749-4b36-44c7-abc8-e02c61155caf",13,"hit","manner","pair073","The arrow hit the target.","The solution hit the inventor.",0,94,9642
"8b8e997e-8707-470d-822a-448bb6a061af",7,"fold","result","pair104","The manager folded the project.","The child folded the paper.",0,100,4294
"8b8e997e-8707-470d-822a-448bb6a061af",7,"push","manner","pair088","The politician pushed the policy.","The athlete pushed the limit.",0,100,4607
"8b8e997e-8707-470d-822a-448bb6a061af",7,"pull","manner","pair097","The business pulled the service.","The scandal pulled the reporters.",0,100,4627
"8b8e997e-8707-470d-822a-448bb6a061af",7,"cover","result","pair105","The nurse covered the wound.","The insurance covered the damage.",0,100,5160
"8b8e997e-8707-470d-822a-448bb6a061af",7,"bump","manner","pair103","The teacher bumped the deadline.","The driver bumped the curb.",0,100,4463
"8b8e997e-8707-470d-822a-448bb6a061af",7,"push","manner","pair094","The athlete pushed the limit.","The pilot pushed the button.",0,100,4423
"8b8e997e-8707-470d-822a-448bb6a061af",7,"close","result","pair102","The executive closed the deal.","The baker closed the oven.",0,100,3688
"8b8e997e-8707-470d-822a-448bb6a061af",7,"fill","result","pair086","The donations filled the need.","The festival filled the weekend.",0,77,6524
"8b8e997e-8707-470d-822a-448bb6a061af",7,"kill","result","pair109","The mistake killed the proposal.","The joke killed the evening.",1,0,4655
"8b8e997e-8707-470d-822a-448bb6a061af",7,"hit","manner","pair093","The investor hit the goal.","The idea hit the researcher.",0,18,9498
"8b8e997e-8707-470d-822a-448bb6a061af",7,"break","result","pair100","The company broke the law.","The guest broke the plate.",0,100,4245
"8b8e997e-8707-470d-822a-448bb6a061af",7,"clear","result","pair085","The officer cleared the request.","The waiter cleared the table.",0,100,3615
"8b8e997e-8707-470d-822a-448bb6a061af",7,"close","result","pair107","The presenter closed the speech.","The chauffeur closed the door.",1,100,3488
"8b8e997e-8707-470d-822a-448bb6a061af",7,"kill","result","pair090","The couple killed the evening.","The team killed the rivals.",0,13,4837
"8b8e997e-8707-470d-822a-448bb6a061af",7,"kill","result","pair101","The traveler killed the afternoon.","The cat killed the mouse.",0,100,3584
"8b8e997e-8707-470d-822a-448bb6a061af",7,"open","result","pair096","The consultant opened the discussion.","The farmer opened the gate.",0,100,4941
"8b8e997e-8707-470d-822a-448bb6a061af",7,"shoot","manner","pair106","The robber shot the victim.","The technician shot the fireworks.",0,28,5207
"8b8e997e-8707-470d-822a-448bb6a061af",7,"clear","result","pair095","The horse cleared the jump.","The officer cleared the request.",0,100,4348
"8b8e997e-8707-470d-822a-448bb6a061af",7,"bump","manner","pair099","The ball bumped the couch.","The driver bumped the curb.",1,1,4672
"8b8e997e-8707-470d-822a-448bb6a061af",7,"cover","result","pair098","The writer covered the election.","The policy covered the accident.",0,0,3879
"8b8e997e-8707-470d-822a-448bb6a061af",7,"fold","result","pair091","The child folded the paper.","The baker folded the flour.",0,9,2753
"8b8e997e-8707-470d-822a-448bb6a061af",7,"hit","manner","pair108","The traveler hit the delay.","The investor hit the goal.",1,33,4230
"8b8e997e-8707-470d-822a-448bb6a061af",7,"pull","manner","pair092","The scandal pulled the reporters.","The worker pulled the lever.",0,100,3671
"8b8e997e-8707-470d-822a-448bb6a061af",7,"hit","manner","pair087","The hurricane hit the coastline.","The child hit the pillow.",0,100,3066
"8b8e997e-8707-470d-822a-448bb6a061af",7,"shoot","manner","pair089","The director shot the scene.","The robber shot the victim.",0,100,4835
"148501a2-b437-4fc8-b539-32d898ef2619",3,"fill","result","pair084","The festival filled the weekend.","The secretary filled the schedule.",1,52,5400
"148501a2-b437-4fc8-b539-32d898ef2619",3,"fold","result","pair072","The founder folded the company.","The child folded the paper.",0,93,4558
"148501a2-b437-4fc8-b539-32d898ef2619",3,"smear","manner","pair068","The journalist smeared the business.","The baker smeared the frosting.",0,96,5262
"148501a2-b437-4fc8-b539-32d898ef2619",3,"kill","result","pair081","The couple killed the evening.","The cat killed the mouse.",0,88,4294
"148501a2-b437-4fc8-b539-32d898ef2619",3,"kill","result","pair077","The business killed the competition.","The criminal killed the victim.",0,91,3767
"148501a2-b437-4fc8-b539-32d898ef2619",3,"clear","result","pair070","The hiker cleared the obstacle.","The officer cleared the request.",0,91,3272
"148501a2-b437-4fc8-b539-32d898ef2619",3,"break","result","pair069","The president broke the promise.","The journalist broke the story.",0,69,4430
"148501a2-b437-4fc8-b539-32d898ef2619",3,"bump","manner","pair079","The dean bumped the meeting.","The driver bumped the curb.",0,85,9976
"148501a2-b437-4fc8-b539-32d898ef2619",3,"hit","manner","pair076","The solution hit the inventor.","The batter hit the ball.",1,96,4520
"148501a2-b437-4fc8-b539-32d898ef2619",3,"push","manner","pair067","The company pushed the product.","The athlete pushed the limit.",0,89,5441
"148501a2-b437-4fc8-b539-32d898ef2619",3,"break","result","pair082","The journalist broke the story.","The burglar broke the window.",0,86,2367
"148501a2-b437-4fc8-b539-32d898ef2619",3,"hit","manner","pair073","The arrow hit the target.","The solution hit the inventor.",0,86,2679
"148501a2-b437-4fc8-b539-32d898ef2619",3,"cover","result","pair078","The channel covered the story.","The policy covered the accident.",0,86,7136
"148501a2-b437-4fc8-b539-32d898ef2619",3,"hit","manner","pair074","The traveler hit the delay.","The idea hit the researcher.",0,91,4799
"148501a2-b437-4fc8-b539-32d898ef2619",3,"pull","manner","pair083","The regulators pulled the product.","The scandal pulled the reporters.",0,86,6239
"148501a2-b437-4fc8-b539-32d898ef2619",3,"shoot","manner","pair080","The photographer shot the wedding.","The robber shot the victim.",0,97,2967
"148501a2-b437-4fc8-b539-32d898ef2619",3,"kill","result","pair071","The joke killed the evening.","The cat killed the mouse.",1,88,3019
"148501a2-b437-4fc8-b539-32d898ef2619",3,"close","result","pair075","The lawyer closed the case.","The baker closed the oven.",0,82,2903
"73b139af-089e-4bd4-a56d-fbd5a39c9b5d",15,"cover","result","pair023","The channel covered the story.","The snow covered the footprints.",0,78,4385
"73b139af-089e-4bd4-a56d-fbd5a39c9b5d",15,"kill","result","pair022","The mistake killed the proposal.","The cat killed the mouse.",1,77,5112
"73b139af-089e-4bd4-a56d-fbd5a39c9b5d",15,"clear","result","pair011","The waiter cleared the table.","The worker cleared the rubble.",1,7,4210
"73b139af-089e-4bd4-a56d-fbd5a39c9b5d",15,"shoot","manner","pair001","The director shot the scene.","The athlete shot the ball.",0,51,5511
"73b139af-089e-4bd4-a56d-fbd5a39c9b5d",15,"pull","manner","pair004","The business pulled the service.","The climber pulled the rope.",0,81,4900
"73b139af-089e-4bd4-a56d-fbd5a39c9b5d",15,"close","result","pair013","The lawyer closed the case.","The author closed the chapter.",0,71,13994
"73b139af-089e-4bd4-a56d-fbd5a39c9b5d",15,"hit","manner","pair021","The investor hit the goal.","The batter hit the ball.",0,75,3735
"73b139af-089e-4bd4-a56d-fbd5a39c9b5d",15,"clear","result","pair005","The horse cleared the jump.","The worker cleared the rubble.",0,61,3444
"73b139af-089e-4bd4-a56d-fbd5a39c9b5d",15,"pull","manner","pair014","The advertisement pulled the customers.","The worker pulled the lever.",0,57,4007
"73b139af-089e-4bd4-a56d-fbd5a39c9b5d",15,"break","result","pair012","The president broke the promise.","The company broke the law.",1,62,4294
"73b139af-089e-4bd4-a56d-fbd5a39c9b5d",15,"hit","manner","pair010","The solution hit the inventor.","The idea hit the researcher.",1,7,7685
"73b139af-089e-4bd4-a56d-fbd5a39c9b5d",15,"shoot","manner","pair002","The hunter shot the deer.","The technician shot the fireworks.",0,92,4233
"73b139af-089e-4bd4-a56d-fbd5a39c9b5d",15,"fold","result","pair006","The manager folded the project.","The chef folded the eggs.",0,74,3851
"73b139af-089e-4bd4-a56d-fbd5a39c9b5d",15,"bump","manner","pair007","The dean bumped the meeting.","The gardener bumped the statue.",1,72,3877
"73b139af-089e-4bd4-a56d-fbd5a39c9b5d",15,"fold","result","pair017","The baker folded the flour.","The chef folded the eggs.",1,3,4283
"73b139af-089e-4bd4-a56d-fbd5a39c9b5d",15,"push","manner","pair018","The politician pushed the policy.","The shopper pushed the cart.",0,82,4579
"73b139af-089e-4bd4-a56d-fbd5a39c9b5d",15,"push","manner","pair019","The pilot pushed the button.","The shopper pushed the cart.",1,0,3993
"73b139af-089e-4bd4-a56d-fbd5a39c9b5d",15,"fill","result","pair008","The donations filled the need.","The farmer filled the bucket.",0,75,3525
"73b139af-089e-4bd4-a56d-fbd5a39c9b5d",15,"open","result","pair016","The chairperson opened the meeting.","The farmer opened the gate.",0,70,3603
"73b139af-089e-4bd4-a56d-fbd5a39c9b5d",15,"kill","result","pair015","The couple killed the evening.","The joke killed the evening.",0,47,3570
"73b139af-089e-4bd4-a56d-fbd5a39c9b5d",15,"hit","manner","pair009","The traveler hit the delay.","The hurricane hit the coastline.",1,73,3863
"73b139af-089e-4bd4-a56d-fbd5a39c9b5d",15,"break","result","pair020","The doctor broke the news.","The burglar broke the window.",0,88,4039
"73b139af-089e-4bd4-a56d-fbd5a39c9b5d",15,"kill","result","pair003","The business killed the competition.","The mistake killed the proposal.",0,50,4002
"ddc3b475-c744-4826-8cbd-9ad954c06fde",16,"hit","manner","pair174","The traveler hit the delay.","The arrow hit the target.",1,100,8623
"ddc3b475-c744-4826-8cbd-9ad954c06fde",16,"bump","manner","pair193","The dean bumped the meeting.","The waiter bumped the table.",1,100,5031
"ddc3b475-c744-4826-8cbd-9ad954c06fde",16,"hit","manner","pair191","The hurricane hit the coastline.","The batter hit the ball.",0,98,9795
"ddc3b475-c744-4826-8cbd-9ad954c06fde",16,"kill","result","pair188","The business killed the competition.","The team killed the rivals.",1,7,18321
"ddc3b475-c744-4826-8cbd-9ad954c06fde",16,"cover","result","pair192","The policy covered the accident.","The insurance covered the damage.",1,0,9905
"ddc3b475-c744-4826-8cbd-9ad954c06fde",16,"break","result","pair172","The doctor broke the news.","The journalist broke the story.",1,57,32851
